rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.943709,0.209873,-0.255667,0.003671,0.016648,-0.044717
-0.081237,0.996420,0.023403,0.003415,0.019599,-0.044512
0.282817,-0.030239,0.958697,0.004254,0.019450,-0.041499
0.993449,0.040364,-0.106910,0.007216,0.019512,-0.041695
-0.099655,-0.223647,-0.969562,0.006897,0.018786,-0.044465
0.933474,0.341806,0.108605,0.009654,0.019748,-0.044009
0.346349,-0.936392,0.056685,0.010653,0.016911,-0.043710
0.343016,-0.838136,-0.424108,0.011637,0.014381,-0.044836
-0.836444,0.312565,-0.450184,0.009135,0.015260,-0.046032
0.044227,0.788289,-0.613714,0.009238,0.017534,-0.047701
-0.693804,-0.073025,0.716452,0.007177,0.017269,-0.045460
-0.959580,0.054689,-0.276072,0.004350,0.017378,-0.046135
0.527903,-0.105937,0.842672,0.005876,0.017018,-0.043543
-0.051094,0.111557,-0.992444,0.005711,0.017293,-0.046302
0.334256,-0.673721,0.659070,0.006663,0.015290,-0.044257
0.499928,0.027462,0.865632,0.008088,0.015325,-0.041628
-0.942878,-0.332432,-0.021695,0.005348,0.014323,-0.041570
-0.588945,0.576287,0.566601,0.003640,0.015938,-0.039822
-0.124050,-0.179793,-0.975851,0.003274,0.015377,-0.042504
0.046037,-0.394656,-0.917675,0.003396,0.014206,-0.045005
-0.413300,-0.607851,-0.678012,0.002209,0.012434,-0.046808
-0.957792,-0.277280,0.075833,-0.000518,0.011610,-0.046460
-0.840537,0.286887,0.459557,-0.002898,0.012390,-0.045027
0.455186,-0.239699,0.857525,-0.001604,0.011678,-0.042477
0.287417,0.848948,-0.443485,-0.000789,0.014037,-0.043607
-0.450134,0.394006,-0.801336,-0.002052,0.015104,-0.045735
0.838624,-0.469961,-0.275403,0.000303,0.013745,-0.046378
0.058250,0.984681,-0.164348,0.000465,0.016457,-0.046708
-0.038737,0.363281,-0.930874,0.000356,0.017423,-0.049171
-0.901100,0.366062,0.232416,-0.002148,0.018392,-0.048389
0.878881,-0.470755,0.077195,0.000292,0.017037,-0.048041
-0.157983,-0.982363,-0.100020,-0.000145,0.014276,-0.048184
0.739403,0.239936,-0.629058,0.001892,0.014898,-0.049784
-0.414737,0.383093,-0.825368,0.000748,0.015909,-0.051915
0.585393,-0.091262,-0.805597,0.002350,0.015616,-0.053980
0.861325,0.493744,0.119735,0.004697,0.016922,-0.053505
-0.908110,0.266261,-0.323173,0.002209,0.017601,-0.054240
0.760608,0.637158,-0.124524,0.004270,0.019285,-0.054431
-0.391025,0.887085,-0.245315,0.003199,0.021637,-0.054948
0.623002,0.181673,-0.760831,0.004874,0.022069,-0.056856
-0.436537,-0.551137,-0.711114,0.003684,0.020524,-0.058620
0.004625,0.996271,0.086153,0.003687,0.023147,-0.058231
0.174636,0.008057,0.984600,0.004145,0.023107,-0.055435
-0.478191,0.607035,-0.634698,0.002855,0.024668,-0.056984
0.334088,-0.897459,0.288015,0.003739,0.022209,-0.056064
0.648422,0.346292,-0.677960,0.005453,0.023071,-0.057718
0.103724,-0.644976,0.757131,0.005714,0.021299,-0.055556
-0.213032,-0.934269,0.285934,0.005135,0.018771,-0.054653
-0.455586,0.587736,-0.668586,0.003920,0.020272,-0.056273
0.706631,0.695515,0.130125,0.005769,0.022049,-0.055782
-0.931366,-0.340401,0.129168,0.003309,0.021098,-0.055297
-0.865486,-0.214124,-0.452863,0.001035,0.020482,-0.056337
-0.156029,-0.911360,-0.380890,0.000625,0.018049,-0.057185
-0.834282,0.519591,-0.184386,-0.001549,0.019355,-0.057516
-0.725126,0.535291,-0.433194,-0.003429,0.020695,-0.058492
-0.271584,0.930310,0.246506,-0.004124,0.023052,-0.057702
0.585506,0.171132,-0.792399,-0.002600,0.023435,-0.059600
-0.453928,0.808022,0.375567,-0.003763,0.025457,-0.058479
-0.685889,-0.134445,-0.715179,-0.005517,0.025046,-0.060167
-0.714996,0.487984,-0.500651,-0.007336,0.026233,-0.061296
-0.399888,-0.426067,0.811515,-0.008340,0.025076,-0.059064
-0.312856,-0.057897,0.948034,-0.009117,0.024864,-0.056495
0.311144,0.804617,-0.505748,-0.008302,0.026848,-0.057638
-0.115619,-0.578651,0.807338,-0.008574,0.025311,-0.055443
0.408495,0.852420,-0.326360,-0.007518,0.027405,-0.056129
0.464058,-0.087723,-0.881451,-0.006327,0.027115,-0.058213
0.159295,0.985922,0.050818,-0.005910,0.029530,-0.057938
-0.982488,0.048866,-0.179803,-0.008364,0.029578,-0.058244
-0.660549,-0.749354,0.046302,-0.009999,0.027626,-0.057982
0.095189,0.892476,-0.440937,-0.009736,0.029788,-0.058940
0.828598,-0.365850,0.423767,-0.007645,0.028802,-0.057736
-0.118082,-0.911775,0.393348,-0.007920,0.026462,-0.056614
-0.135087,-0.096226,-0.986150,-0.008235,0.026158,-0.058920
-0.365823,0.929840,0.039627,-0.009120,0.028394,-0.058676
0.947342,-0.171559,0.270391,-0.006759,0.027901,-0.057864
-0.971991,-0.221077,-0.079743,-0.009136,0.027287,-0.057918
0.005065,0.941928,0.335775,-0.009101,0.029535,-0.056950
-0.478617,-0.799012,-0.364013,-0.010252,0.027504,-0.057703
-0.908947,-0.262445,-0.323942,-0.012449,0.026795,-0.058354
-0.576677,0.791026,-0.204256,-0.013825,0.028659,-0.058710
-0.462344,0.582215,0.668778,-0.014917,0.030006,-0.056940
0.781660,-0.116028,-0.612817,-0.012983,0.029651,-0.058289
0.818019,0.449139,0.359332,-0.010971,0.030667,-0.057278
-0.228434,-0.668170,0.708073,-0.011496,0.028979,-0.055429
-0.458981,-0.595771,-0.659085,-0.012575,0.027474,-0.056884
0.605790,-0.411116,0.681177,-0.011088,0.026419,-0.055110
0.501244,-0.588830,-0.634061,-0.009860,0.024944,-0.056498
0.380322,0.111159,-0.918150,-0.008926,0.025150,-0.058559
0.385904,-0.321376,0.864752,-0.007984,0.024323,-0.056356
0.573601,-0.696443,-0.431218,-0.006599,0.022607,-0.057248
