rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.142575,-0.685075,0.714384,-0.041561,0.018656,0.069701
0.130363,-0.982913,-0.129949,-0.041100,0.015971,0.069165
0.650765,0.736245,-0.185603,-0.039250,0.017897,0.068484
0.715487,0.503560,-0.484257,-0.037238,0.019192,0.067010
0.790327,-0.072475,0.608383,-0.035037,0.018948,0.068450
-0.868070,-0.492152,0.065126,-0.037246,0.017593,0.068441
-0.998922,0.038982,0.025211,-0.039790,0.017649,0.068327
-0.454037,0.401713,-0.795284,-0.040883,0.018663,0.066048
0.490863,-0.185417,0.851278,-0.039484,0.018126,0.068115
0.804104,0.189887,0.563346,-0.037270,0.018576,0.069414
0.509945,0.315869,-0.800115,-0.035837,0.019355,0.067138
0.906479,-0.107496,-0.408339,-0.033377,0.019023,0.065897
0.223251,-0.536230,0.814012,-0.032709,0.017577,0.067845
0.465498,-0.435578,0.770443,-0.031415,0.016400,0.069670
0.685166,-0.721453,-0.100265,-0.029558,0.014489,0.069230
0.216465,0.811678,0.542514,-0.028922,0.016549,0.070453
0.257448,-0.873076,0.414076,-0.028184,0.014256,0.071338
0.517965,-0.704965,-0.484496,-0.026780,0.012407,0.069909
0.475992,-0.152903,0.866055,-0.025491,0.011983,0.071951
-0.796439,0.427721,-0.427481,-0.027463,0.013046,0.070673
-0.867464,0.309725,-0.389328,-0.029606,0.013803,0.069500
0.477424,0.049800,-0.877260,-0.028316,0.013895,0.067091
0.032616,0.850580,-0.524833,-0.028161,0.016018,0.065588
0.913925,0.405871,0.003150,-0.025776,0.017005,0.065430
-0.307692,0.645689,0.698864,-0.026488,0.018593,0.067030
0.170599,-0.936199,-0.307291,-0.025992,0.016188,0.066087
-0.852128,-0.453498,-0.261185,-0.028067,0.015008,0.065265
0.079102,-0.980869,-0.177873,-0.027799,0.012512,0.064655
0.501562,-0.779741,0.374753,-0.026475,0.010531,0.065431
-0.822908,-0.566317,0.045918,-0.028461,0.009093,0.065382
-0.730630,-0.454027,0.509940,-0.030208,0.007941,0.066488
